t2D,logP,BP,MW,2DmMW,2Dx,2Dy,2Dz,2Du,2Ds,PM,L2D,Flow,GV2DT1,GV2DT2,GV2DT3,GV2DT4,GV2DT5,GV2DRT,A2D2,A2D3,A2D4
"2,22","1,6","140,85","130,18",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,93","2,13","166,6","144,2114",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,72","2,52","194,55","158,238",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,71","-0,14","353,61","190,1938",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,42","1,74","151,15","130,18",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,49","0,5","209,55","160,1678",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,98","0,89","229,85","174,1944",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,08","0,13","122,55","190,1938",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,71","2,13","151,5","144,2114",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,96","1,89","202,65","120,15",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,05","0,94","128,05","114,14",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,03","1,87",130,"114,19",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,09","0,53","94,05","130,1418",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,57","1,93","144,44","112,17",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,56","0,1","239,05","114,0993",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,35","4,3","353,87","206,32",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,64","2,67","230,05","154,25",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,76","1,56","197,05","112,15",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,17","2,58","176,57","160,25",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,36","0,95","335,89","150,13",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,12","3,51",234,"172,31",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,71","1,95","158,25","116,2",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,93","2,73",200,"144,2545",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,01","2,11","197,71","128,21",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,12",1,"84,55","108,57",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,57","0,73","89,55","106,187",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,7","0,09","293,79","136,22",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,1","1,12","94,75","74,14",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,63","3,72","284,29","170,25",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,28","4,03","283,66","196,2875",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,61","0,32","170,05","132,1577",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,44","0,96","99,65","102,13",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,68","1,99","160,75","144,214",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,87","3,3","223,85","186,29",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,69","2,13","168,75","144,21392",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,36","2,82","323,43","206,2808",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,47","2,57","303,78","192,25",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,19","1,3","208,6","148,23",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"2,73","3,72",232,"170,29",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"3,56","3,55","271,5","192,3",136,125,175,183,268,220,7,"1,5","1,2","0,00020594635172","0,00020594635172","0,000252293131031","0,000294190529042","0,000294190529042","0,000252293131031",6,6,0
"1,22","0,55","6,55000000000001","48,11",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,19","0,53","97,4",41,44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,74",0,"79,05","46,07",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,38","0,6",58,"58,08",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,32","0,6","68,5","58,08",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,21","0,94","36,85","62,13404",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,33","0,98","43,05","62,14",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,31","0,39","98,1","60,0952",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,33","2,41","154,05","122,3",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,66","0,99",81,"72,11",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,55","0,99","74,8","72,11",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,54","1,62",118,"100,16",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,66","1,69","81,65","78,11",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,28","1,77","149,75","100,161",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,18","1,38","103,75","86,134",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,55","1,95","143,15","116,2013",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,16","1,63","109,85","94,2",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,89",2,113,"92,14",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,98","1,08","117,5","79,1",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
2,"2,19","167,5","130,23",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,02","1,77","131,05","100,16",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,26","2,02","132,45","108,23",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,22","1,81",1,"58,12",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
2,"2,25","156,45","106,167",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,04","2,3","139,55","106,16",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,2","2,16",152,"114,18",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,15","2,41","70,05","122,3",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,16","2,16","107,725","114,18",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,2","2,3","144,75","106,165",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,26","3,76",151,"128,2",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,31","3,12","232,95","158,28",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,24","4,15","174,6","142,29",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,42",3,163,"136,23",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,02","1,5",185,"106,12",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,91","2,4",164,"128,212",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,51",3,"159,65","136,24",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"3,65","1,56","191,35","103,04",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,28",4,"154,61","142,28",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,24","2,55","174,15","128,21",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,2","2,55",172,"128,212",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,19","1,39","184,85","94,11",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,64","3,16","177,46","136,24",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,39","2,61","215,92","120,19",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,68","3,31",181,"136,24",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,9","1,89","202,65","120,15",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,72","3,31","174,05","136,23",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,09","2,95","185,05","134,22",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"2,82","1,17","117,95","88,148",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"3,88","2,3","231,05","135,1863",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,46","3,69",244,"200,32",44,305,551,360,562,484,5,2,1,"9,33085161264975E-05","9,33085161264975E-05","0,000103468817491","0,000130681851586","0,000130681851586","0,000113084473856",10,3,0
"1,6","2,99","414,51","209,2417",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,7","1,06","208,7","141,1",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"3,63","1,24","208,7","183,2",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,9","2,64","221,4","179,22",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,73","2,55",288,"144,17",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,59","3,06",282,"170,21",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,52","1,61","394,2","228,32",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"3,03",0,"310,3","229,26",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,78","1,52",359,"225,29",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,13","1,22","373,4","238,29",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,78","0,37","312,4","214,29",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,22","2,82","380,6","184,19",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,62","2,56","377,91","201,22",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,77","2,24",401,"241,36",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,71","2,06","409,1","286,34",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,74","4,04","404,99","257,78",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,62","3,41",406,"225,29",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,95","2,69",446,"201,249",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,18","2,92","465,4","295,76",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,43","4,13","448,5","395,3",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,73","2,87","420,4","248,185",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,84","3,58","465,2","288,77",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"3,67","1,65","368,5","278,3",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,02","4,03","504,55","269,34",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,74","3,92","519,94","350,5",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,46","3,72","496,1","338,438",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,47","4,72",462,"321,369",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,02","4,07","502,6","331,2",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"1,95","3,93","541,4","337,4155",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,26","4,09","581,3","403,4",156,154,245,376,490,331,4,"1,5","1,8","0,000232975047812","0,000232975047812","0,000278754259114","0,000319650249216","0,000319650249216","0,000278754259114",4,4,0
"2,76","4,04","514,75","265,91",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"2,52","3,42","369,9","286,11",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"2,82","1,65","394,3","279,33",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"2,82","4,17","415,3","284,2",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"3,06","3,08","477,9","284,138",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"3,36","3,58","465,2","288,77",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"3,3","3,72",480,"342,2",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"3,78","3,07","476,9","307,82",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"3,54","2,88","481,1","330,16",172,125,175,183,268,220,4,1,1,"9,43490552879975E-05","0,000110256964672","0,000124770582856","0,000133133555721","0,000133133555721","0,000114942247729",10,5,0
"1,779","4,59","167,7","118,17",1048,352,544,554,683,627,4,1,"1,63","0,00020594635172","0,00020594635172","0,000258550884704","0,000305343980888","0,000305343980888","0,000258550884704",10,10,0
"3,38","1,83","259,49","168,233",1048,352,544,554,683,627,4,1,"1,63","0,00020594635172","0,00020594635172","0,000258550884704","0,000305343980888","0,000305343980888","0,000258550884704",10,10,0
"1,408","2,44","212,05","222,32",1048,352,544,554,683,627,4,1,"1,63","0,00020594635172","0,00020594635172","0,000258550884704","0,000305343980888","0,000305343980888","0,000258550884704",10,10,0
"1,055","4,3","265,05","220,35",1048,352,544,554,683,627,4,1,"1,63","0,00020594635172","0,00020594635172","0,000258550884704","0,000305343980888","0,000305343980888","0,000258550884704",10,10,0
"1,002","8,21","410,89","294,6",1048,352,544,554,683,627,4,1,"1,63","0,00020594635172","0,00020594635172","0,000258550884704","0,000305343980888","0,000305343980888","0,000258550884704",10,10,0
"1,145","4,08","262,05","214,34",1048,352,544,554,683,627,4,1,"1,63","0,00020594635172","0,00020594635172","0,000258550884704","0,000305343980888","0,000305343980888","0,000258550884704",10,10,0
"2,422","2,69","153,55","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,23",3,"172,47","136,234",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,2",3,"162,85","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,212",3,"167,53","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,3",3,"159,65","136,24",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,42",3,"163,55","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,5",3,"166,05","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,38","3,48","167,05","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,42",3,"167,55","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,52","3,16","177,46","136,24",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,48",3,"173,35","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
"2,53","3,31","174,05","136,23",136,125,175,183,268,220,5,2,1,"0,000215117345884","0,000215117345884","0,00029039199736","0,000301666520806","0,000301666520806","0,000260616623995",5,15,0
